Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  6-9 Months,22
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  9-12 Months,6
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+, 12-15 Months,11
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+, 15-18 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,18+ Months,15
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,25
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,24
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,14
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,6
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,5
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,10
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,6
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,6
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,3
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,10
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,8
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,4
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,4
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,3
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,5
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,18
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,15
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,4
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,18+ Months,3
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Day Case,Adult,16-64,  0-3 Months,6
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Day Case,Adult,16-64,  3-6 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Day Case,Adult,16-64,  6-9 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Day Case,Adult,16-64,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Day Case,Adult,65+,  0-3 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Inpatient,Adult,16-64,  0-3 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Inpatient,Adult,16-64,  3-6 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Inpatient,Adult,16-64,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7000,Dental Surgery,Inpatient,Adult,16-64,18+ Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Day Case,Adult,65+, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,56
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,35
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  6-9 Months,25
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  9-12 Months,7
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 12-15 Months,5
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 15-18 Months,4
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,18+ Months,13
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,33
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  3-6 Months,33
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  6-9 Months,24
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  9-12 Months,6
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 15-18 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,18+ Months,3
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,16-64,  0-3 Months,51
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,16-64,  3-6 Months,26
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,16-64,  6-9 Months,10
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,16-64,  9-12 Months,13
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,16-64, 12-15 Months,7
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,16-64, 15-18 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,16-64,18+ Months,39
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,65+,  0-3 Months,46
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,65+,  3-6 Months,9
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,65+,  6-9 Months,11
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,65+,  9-12 Months,9
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,65+, 12-15 Months,3
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,65+, 15-18 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Day Case,Adult,65+,18+ Months,17
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,0-15,  0-3 Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,41
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,21
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,15
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,6
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,10
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,3
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,16-64,18+ Months,20
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,65+,  0-3 Months,39
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,65+,  3-6 Months,19
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,65+,  6-9 Months,17
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,65+,  9-12 Months,5
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,65+, 12-15 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,65+, 15-18 Months,2
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,7800,Urology,Inpatient,Adult,65+,18+ Months,18
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,124
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,90
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,61
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,25
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,9
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,1
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,55
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,33
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,10
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,9
30/01/2020,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0000,Small Volume Specialities,Inpatient,Adult,16-64,  0-3 Months,5
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0000,Small Volume Specialities,Inpatient,Adult,16-64,  3-6 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0000,Small Volume Specialities,Inpatient,Adult,16-64,  6-9 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0000,Small Volume Specialities,Inpatient,Adult,65+,  0-3 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,16-64,  0-3 Months,19
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,16-64,  3-6 Months,12
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,16-64,  6-9 Months,5
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,16-64,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,65+,  0-3 Months,18
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,65+,  3-6 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,65+,  6-9 Months,9
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Day Case,Adult,65+,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,7
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,7
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  6-9 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  9-12 Months,6
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,16-64, 15-18 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,16-64,18+ Months,6
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,65+,  3-6 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,65+,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0100,Cardiology,Inpatient,Adult,65+, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,28
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,14
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,7
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,38
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,15
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,6
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,9
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,10
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,12
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,9
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,15
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,9
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,6
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,8
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,5
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64,  3-6 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,9
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+,  6-9 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,12
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,53
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,14
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,10
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,157
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,62
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,24
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,10
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,12
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,7
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,6
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,8
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,17
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,7
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,5
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,6
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,1
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,46
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,9
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,18
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,15
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,8
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,6
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,35
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,4
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,3
30/01/2020,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,2
