Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,97
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,91
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,84
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,18
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,13
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,83
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,31
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,15
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,14
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,14
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,5
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,4
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,25
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,194
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,124
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,135
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,79
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,28
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,15
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,18+ Months,60
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,46
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,24
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,48
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,19
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,5
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 15-18 Months,4
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,18+ Months,36
25/04/2019,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64,  6-9 Months,1
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,120
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,77
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,88
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,55
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,10
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,13
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,43
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,25
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,18
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,12
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,3
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,2
25/04/2019,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,94
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,45
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,24
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,37
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,9
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,7
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,60
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,28
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,7
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,2
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,13
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,11
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,18+ Months,1
25/04/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Inpatient,Adult,65+,  0-3 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,38
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,7
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,14
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,9
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,4
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,7
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,5
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,2
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,2
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,2
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,8
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,3
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
25/04/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,3
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,503
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,462
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,364
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,34
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,32
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,14
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,6
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,174
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,152
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,116
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,23
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,9
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,11
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,2
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64,18+ Months,1
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+, 12-15 Months,1
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,164
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,117
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,99
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,5
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,5
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,60
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,36
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,28
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1
25/04/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,5000,General Medicine,Inpatient,Adult,16-64,  0-3 Months,1
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,95
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,50
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,21
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,2
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,22
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,15
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,3
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,0-15,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,56
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,36
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,42
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,31
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,22
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,6
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,11
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,4
25/04/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,94
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,27
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,2
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,48
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,11
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Child,0-15,  0-3 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Child,0-15,  3-6 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Child,0-15,  6-9 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,109
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,62
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,41
25/04/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,30
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,45
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,3
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,22
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,5
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,9
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,2
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,14
25/04/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,2
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,73
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,1
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,6
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,30
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,288
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,81
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,35
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,85
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,24
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,15
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
25/04/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,3
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,132
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,114
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,51
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,12
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,54
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,37
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,15
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,2
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,91
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,43
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,18
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,32
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,7
25/04/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,6
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,3
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,5
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,7
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,3
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,1
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,1
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1
25/04/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2
