Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
2014-05-29,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0000,Small Volume Specialities,Day Case,Adult,16-64, 6-9 Months,1
2014-05-29,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,55
2014-05-29,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,24
2014-05-29,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,17
2014-05-29,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,13
2014-05-29,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2014-05-29,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,113
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,21
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,37
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,4
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Child,16-64, 0-3 Months,2
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,66
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,44
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,11
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,11
2014-05-29,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,8
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,100
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,5
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,25
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,1
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,7
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,1
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,3
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,1
2014-05-29,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,1
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0000,Small Volume Specialities,Day Case,Child,0-15, 0-3 Months,3
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,284
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,231
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,84
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,45
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Child,0-15, 0-3 Months,1
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Child,16-64, 0-3 Months,2
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Child,16-64, 3-6 Months,1
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+, 0-3 Months,1
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,98
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,96
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,1
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,23
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,17
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Child,16-64, 0-3 Months,2
2014-05-29,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,13
2014-05-29,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,22
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,8
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,12
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,134
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,37
2014-05-29,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Child,16-64, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,16
2014-05-29,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,15
2014-05-29,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,3
2014-05-29,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,2
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,15
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,5
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,150
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,13
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,54
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,8
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,59
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,18
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,13
2014-05-29,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,3
2014-05-29,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,185
2014-05-29,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,6
2014-05-29,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,49
2014-05-29,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Child,16-64, 0-3 Months,2
2014-05-29,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,55
2014-05-29,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,21
2014-05-29,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Child,16-64, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,7
2014-05-29,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,2
2014-05-29,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,14
2014-05-29,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,4
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,16
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,2
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,8
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,1
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64, 0-3 Months,1
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+, 3-6 Months,1
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,7
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,2
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,1
2014-05-29,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2014-05-29,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,201
2014-05-29,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,35
2014-05-29,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,55
2014-05-29,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,1
2014-05-29,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,14
2014-05-29,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,91
2014-05-29,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,17
2014-05-29,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,31
2014-05-29,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,13
2014-05-29,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,334
2014-05-29,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,106
2014-05-29,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,2
2014-05-29,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2014-05-29,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,7
2014-05-29,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,3
2014-05-29,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Child,0-15, 0-3 Months,1
2014-05-29,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,108
2014-05-29,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,28
2014-05-29,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,51
2014-05-29,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,13
2014-05-29,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Child,16-64, 0-3 Months,1
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,542
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,278
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,162
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,79
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Child,16-64, 0-3 Months,3
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,151
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,66
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,1
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,39
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,17
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Child,16-64, 0-3 Months,1
2014-05-29,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+, 3-6 Months,1
2014-05-29,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,108
2014-05-29,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,35
2014-05-29,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,105
2014-05-29,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,22
2014-05-29,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,1
2014-05-29,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,88
2014-05-29,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,35
2014-05-29,Saolta University Health Care Group,0501,Sligo Regional Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,6
2014-05-29,Saolta University Health Care Group,0501,Sligo Regional Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,1
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,0-15, 0-3 Months,2
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,304
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,46
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,60
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,5
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 6-9 Months,1
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,0-15, 0-3 Months,1
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,146
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,93
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,48
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,99
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,51
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,22
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,2
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,5
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 6-9 Months,2
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,65+, 3-6 Months,1
2014-05-29,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,65+,12-15 Months,1
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,6
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,3
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,60
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,55
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,30
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,15
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+, 6-9 Months,2
2014-05-29,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Child,16-64, 3-6 Months,1
2014-05-29,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,64
2014-05-29,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,1
2014-05-29,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,21
2014-05-29,Saolta University Health Care Group,0919,Portiuncula Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,1
2014-05-29,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,32
2014-05-29,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,2
2014-05-29,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,11
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,2
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,100
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,3
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,38
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,37
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,4
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,9
2014-05-29,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,1
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,77
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,19
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,1
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,29
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,8
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,1
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,16-64, 9-12 Months,1
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,96
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,16
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,1
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,25
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,4
2014-05-29,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Child,0-15, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,3
2014-05-29,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,7
2014-05-29,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,1
2014-05-29,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,3
2014-05-29,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Child,16-64, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0704,Bantry General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,3
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,8
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,1
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Child,16-64, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,22
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,12
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,1
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,9
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,2
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,16-64, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0726,Kerry General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,1
2014-05-29,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,143
